,year,month,day,hour,Pressure,temperature,u-component of wind,v-component of wind,Relative humidity,Total cloud cover,Total precipitation,radiation flux
39,2023,1,18,19.5,1015.9013671875,5.7781539916992415,-0.5316371917724609,-1.5982666015625,70.29823684692383,24.12109375,0.0,0.0
40,2023,1,18,20.0,1016.2066650390625,5.513360595703148,-0.8057718276977539,-1.7083969116210938,69.32410049438477,27.490234375,0.0,0.0
41,2023,1,18,20.5,1016.3898315429688,5.3161788940429915,-0.9270105361938477,-1.581010341644287,69.23368835449219,36.2060546875,0.0,0.0
42,2023,1,18,21.0,1016.572998046875,5.118997192382835,-1.0482492446899414,-1.4536237716674805,69.14327621459961,44.921875,0.0,0.0
43,2023,1,18,21.5,1016.8006591796875,4.959558105468773,-1.0852680206298828,-1.4064955711364746,69.57211971282959,55.7861328125,0.0,0.0
44,2023,1,18,22.0,1017.0283203125,4.80011901855471,-1.1222867965698242,-1.3593673706054688,70.00096321105957,66.650390625,0.0,0.0
45,2023,1,18,22.5,1017.2014465332031,4.734521484375023,-1.1598773002624512,-1.3298535346984863,69.9653549194336,71.6796875,0.0,0.0
46,2023,1,18,23.0,1017.3745727539062,4.668923950195335,-1.1974678039550781,-1.300339698791504,69.92974662780762,76.708984375,0.0,0.0
47,2023,1,18,23.5,1017.5645751953125,4.600587463378929,-1.211954116821289,-1.4113154411315918,69.49534225463867,71.7041015625,0.0,0.0
0,2023,1,19,0.0,1017.6338500976562,4.62763366699221,-1.4969806671142578,-2.275178909301758,62.602195739746094,84.033203125,0.0,0.0
1,2023,1,19,0.5,1017.9137878417969,4.334016418457054,-1.5617804527282715,-2.2531604766845703,63.014384269714355,80.6396484375,0.001953125,0.0
2,2023,1,19,1.0,1018.1937255859375,4.040399169921898,-1.6265802383422852,-2.231142044067383,63.42657279968262,77.24609375,0.00390625,0.0
3,2023,1,19,1.5,1018.457275390625,3.7684875488281477,-1.6120052337646484,-2.176462173461914,63.49459362030029,78.4423828125,0.00390625,0.0
4,2023,1,19,2.0,1018.7208251953125,3.4965759277343977,-1.5974302291870117,-2.1217823028564453,63.56261444091797,79.638671875,0.00390625,0.0
5,2023,1,19,2.5,1018.9589538574219,3.2952972412109602,-1.5306077003479004,-2.0521469116210938,63.51309299468994,79.052734375,0.005859375,0.0
6,2023,1,19,3.0,1019.1970825195312,3.0940185546875227,-1.463785171508789,-1.9825115203857422,63.463571548461914,78.466796875,0.0078125,0.0
7,2023,1,19,3.5,1019.4087219238281,2.9271789550781477,-1.427393913269043,-2.003480911254883,63.26818561553955,69.6533203125,0.01171875,0.0
8,2023,1,19,4.0,1019.620361328125,2.7603393554687727,-1.3910026550292969,-2.0244503021240234,63.07279968261719,60.83984375,0.015625,0.0
9,2023,1,19,4.5,1019.94580078125,2.5639205932617415,-1.3173232078552246,-1.8506841659545898,63.34798049926758,54.0771484375,0.015625,0.0
10,2023,1,19,5.0,1020.271240234375,2.3675018310547102,-1.2436437606811523,-1.6769180297851562,63.62316131591797,47.314453125,0.015625,0.0
11,2023,1,19,5.5,1020.5675048828125,2.1456390380859602,-1.1177105903625488,-1.4941940307617188,64.351806640625,41.7236328125,0.01171875,0.0
12,2023,1,19,6.0,1020.86376953125,1.9237762451172102,-0.9917774200439453,-1.3114700317382812,65.08045196533203,36.1328125,0.0078125,0.0
13,2023,1,19,6.5,1021.1859130859375,1.6885772705078352,-0.7603812217712402,-1.261479377746582,66.18619632720947,33.1298828125,0.00390625,0.203125
14,2023,1,19,7.0,1021.508056640625,1.4533782958984602,-0.5289850234985352,-1.2114887237548828,67.29194068908691,30.126953125,0.0,0.40625
15,2023,1,19,7.5,1021.8475646972656,1.625367736816429,-0.5706033706665039,-1.2480998039245605,65.97216606140137,29.2724609375,0.0,33.921875
16,2023,1,19,8.0,1022.1870727539062,1.7973571777343977,-0.6122217178344727,-1.2847108840942383,64.65239143371582,28.41796875,0.0,67.4375
17,2023,1,19,8.5,1022.4302368164062,2.462922668457054,-0.7191104888916016,-1.2933087348937988,61.88156509399414,28.61328125,0.0,140.48004138469696
18,2023,1,19,9.0,1022.6734008789062,3.1284881591797102,-0.8259992599487305,-1.3019065856933594,59.11073875427246,28.80859375,0.0,213.52258276939392
19,2023,1,19,9.5,1022.7269287109375,3.8357101440429915,-1.035919189453125,-1.3193550109863281,56.82106399536133,27.0263671875,0.0,284.267036318779
20,2023,1,19,10.0,1022.7804565429688,4.542932128906273,-1.2458391189575195,-1.3368034362792969,54.531389236450195,25.244140625,0.0,355.01148986816406
21,2023,1,19,10.5,1022.5171508789062,5.082131958007835,-1.270986557006836,-1.1644740104675293,52.75926113128662,23.73046875,0.0,405.92806243896484
22,2023,1,19,11.0,1022.2538452148438,5.621331787109398,-1.2961339950561523,-0.9921445846557617,50.98713302612305,22.216796875,0.0,456.8446350097656
23,2023,1,19,11.5,1021.7709655761719,6.05237731933596,-1.316037654876709,-0.7110867500305176,50.17180252075195,19.3603515625,0.0,485.62103271484375
24,2023,1,19,12.0,1021.2880859375,6.483422851562523,-1.3359413146972656,-0.43002891540527344,49.35647201538086,16.50390625,0.0,514.3974304199219
25,2023,1,19,12.5,1020.8026123046875,6.838159179687523,-1.5956783294677734,-0.25493812561035156,49.58321666717529,13.4521484375,0.0,519.0191555023193
26,2023,1,19,13.0,1020.317138671875,7.192895507812523,-1.8554153442382812,-0.07984733581542969,49.80996131896973,10.400390625,0.0,523.6408805847168
27,2023,1,19,13.5,1020.1092224121094,7.406594848632835,-2.060269832611084,0.12241935729980469,50.69857120513916,9.0576171875,0.0,495.59272289276123
28,2023,1,19,14.0,1019.9013061523438,7.620294189453148,-2.2651243209838867,0.32468605041503906,51.587181091308594,7.71484375,0.0,467.54456520080566
29,2023,1,19,14.5,1019.8679504394531,7.60291442871096,-2.424250602722168,0.40378570556640625,52.96959686279297,7.03125,0.0,407.71473121643066
30,2023,1,19,15.0,1019.8345947265625,7.585534667968773,-2.583376884460449,0.48288536071777344,54.352012634277344,6.34765625,0.0,347.88489723205566
31,2023,1,19,15.5,1019.9593811035156,7.331025695800804,-2.4877729415893555,0.4303889274597168,56.106428146362305,7.12890625,0.0,266.52879548072815
32,2023,1,19,16.0,1020.0841674804688,7.076516723632835,-2.3921689987182617,0.37789249420166016,57.860843658447266,7.91015625,0.0,185.17269372940063
33,2023,1,19,16.5,1020.2632446289062,6.571710205078148,-1.980729103088379,0.19796228408813477,61.19740867614746,11.42578125,0.0,108.89884686470032
34,2023,1,19,17.0,1020.4423217773438,6.06690368652346,-1.569289207458496,0.018032073974609375,64.53397369384766,14.94140625,0.0,32.625
35,2023,1,19,17.5,1020.5782470703125,5.4663253784179915,-1.452174186706543,-0.10509777069091797,70.76522541046143,11.2060546875,0.0,16.3125
36,2023,1,19,18.0,1020.7141723632812,4.865747070312523,-1.3350591659545898,-0.2282276153564453,76.9964771270752,7.470703125,0.0,0.0
37,2023,1,19,18.5,1020.7066040039062,4.4479232788086165,-1.4076118469238281,-0.25301170349121094,78.58276081085205,6.4697265625,0.0,0.0
38,2023,1,19,19.0,1020.6990356445312,4.03009948730471,-1.4801645278930664,-0.27779579162597656,80.1690444946289,5.46875,0.0,0.0
