year,month,day,hour,hourSin,hourCos,upper,lower,PVout,price,imbalance,PVout_true,price_true,imbalance_true
2023,1,16,17.5,-0.991444861,0.434736904,1.8712665,0,0.93563324,19.319527,19.14302,0.005736708,23.23,20.81
2023,1,16,18,-1,0.5,1.6247407,0,0.81237036,19.046383,18.303366,0,23.5,22.99
2023,1,16,18.5,-0.991444861,0.565263096,1.6000397,0,0.80001986,18.507841,17.515644,0,23.01,23.5
2023,1,16,19,-0.965925826,0.629409523,1.5751408,0,0.7875704,18.437227,17.392092,0,22.4,22.07
2023,1,16,19.5,-0.923879533,0.691341716,1.5495626,0,0.7747813,18.406626,17.395065,0,20.47,20.9
2023,1,16,20,-0.866025404,0.75,0,0,0,21.511633,22.07176,0,20.29,20.4
2023,1,16,20.5,-0.79335334,0.804380715,0,0,0,21.092756,21.985086,0,20,25.25
2023,1,16,21,-0.707106781,0.853553391,0,0,0,20.776512,21.985004,0,20.2,22.39
2023,1,16,21.5,-0.608761429,0.89667667,0,0,0,20.43187,21.952223,0,20.29,22.99
2023,1,16,22,-0.5,0.933012702,0,0,0,20.197329,21.967539,0,19.99,23.25
2023,1,16,22.5,-0.382683432,0.961939766,0,0,0,19.878298,21.80422,0,20,17.33
2023,1,16,23,-0.258819045,0.982962913,0,0,0,19.631256,21.642847,0,18.74,18.63
2023,1,16,23.5,-0.130526192,0.995722431,0,0,0,19.473013,21.551426,0,18.23,18.61
2023,1,17,0,0,1,0,0,0,19.397932,21.489218,0,17.61,16.67
2023,1,17,0.5,0.130526192,0.995722431,0,0,0,19.506254,21.599049,0,18.19,18.42
2023,1,17,1,0.258819045,0.982962913,0,0,0,19.717875,21.767122,0,17.76,16.9
2023,1,17,1.5,0.382683432,0.961939766,0,0,0,20.055782,22.041788,0,17.58,18.37
2023,1,17,2,0.5,0.933012702,0,0,0,20.450388,22.273026,0,17.64,16.29
2023,1,17,2.5,0.608761429,0.89667667,0,0,0,20.889166,22.522537,0,17.76,16.85
2023,1,17,3,0.707106781,0.853553391,0,0,0,21.222855,22.592527,0,17.73,18.42
2023,1,17,3.5,0.79335334,0.804380715,0,0,0,21.224022,22.414013,0,17.72,18.49
2023,1,17,4,0.866025404,0.75,1.7873968,0,0.8936984,19.28789,18.80186,0,17.87,18.42
2023,1,17,4.5,0.923879533,0.691341716,1.7733549,0,0.88667744,19.59715,19.21764,0,17.82,15.77
2023,1,17,5,0.965925826,0.629409523,1.7593129,0,0.87965643,19.478302,19.680546,0,17.95,10.37
2023,1,17,5.5,0.991444861,0.565263096,1.7052416,0,0.8526208,19.595057,20.20904,0,18.26,11.24
2023,1,17,6,1,0.5,1.6515796,0,0.8257898,20.330011,21.259026,0,18.46,15.46
2023,1,17,6.5,0.991444861,0.434736904,1.6256886,0,0.8128443,20.903065,22.156202,0.002666214,20.21,20.86
2023,1,17,7,0.965925826,0.370590477,1.5994917,0,0.79974586,21.47127,23.042294,0.00573578,23,23.98
2023,1,17,7.5,0.923879533,0.308658284,1.6491129,0,0.82455647,20.985945,22.967527,0.06330042,23.37,25.85
2023,1,17,8,0.866025404,0.25,1.7035575,0,0.85177875,21.096306,23.282003,0.125468615,23.36,25.86
2023,1,17,8.5,0.79335334,0.195619285,1.7810593,0,0.89052963,20.540785,22.840992,0.207630547,22.4,25.83
2023,1,17,9,0.707106781,0.146446609,1.8232367,0,0.91161835,20.50506,22.317883,0.293559527,22.2,25.31
2023,1,17,9.5,0.608761429,0.10332333,1.7764632,0,0.8882316,20.756937,22.071836,0.393566067,21,24.21
2023,1,17,10,0.5,0.066987298,1.6908869,0,0.8454434,20.186405,21.314821,0.460879089,18.94,23.55
2023,1,17,10.5,0.382683432,0.038060234,1.6533282,0,0.8266641,19.684408,20.719078,0.496170735,18.24,23.13
2023,1,17,11,0.258819045,0.017037087,1.6247282,0,0.8123641,18.850595,19.826698,0.538636225,17.99,23.28
2023,1,17,11.5,0.130526192,0.004277569,1.6273508,0,0.8136754,18.397528,19.293383,0.488042524,17.85,23.29
2023,1,17,12,1.22E-16,0,1.6346061,0,0.81730306,17.617327,18.419727,0.439266919,17.79,23.13
2023,1,17,12.5,-0.130526192,0.004277569,1.6278574,0,0.8139287,17.399487,18.17976,0.384458755,17.53,21.34
2023,1,17,13,-0.258819045,0.017037087,1.6213292,0,0.8106646,16.842138,17.569519,0.289884323,17.52,19.52
2023,1,17,13.5,-0.382683432,0.038060234,1.6685094,0,0.8342547,16.601511,17.356495,0.371272549,17.87,19.83
2023,1,17,14,-0.5,0.066987298,1.7192085,0,0.85960424,16.036625,16.788357,0.520308704,18.2,16.87
2023,1,17,14.5,-0.608761429,0.10332333,1.8453636,0,0.9226818,15.568524,16.391563,0.507061303,18.3,16.05
2023,1,17,15,-0.707106781,0.146446609,1.9549459,0,0.97747296,14.976075,15.835613,0.59139823,19.43,16.11
2023,1,17,15.5,-0.79335334,0.195619285,2.0536141,0,1.0268071,15.773469,16.664913,0.43687192,19.51,16.81
2023,1,17,16,-0.866025404,0.25,2.149766,0,1.074883,17.045498,17.927963,0.369570406,20,20.81
2023,1,17,16.5,-0.923879533,0.308658284,2.1313307,0,1.0656654,18.212788,19.089802,0.232687313,22.83,21.68
2023,1,17,17,-0.965925826,0.370590477,2.0818954,0,1.0409477,19.455587,19.961815,0.070216736,23.55,23.93
2023,1,17,17.5,-0.991444861,0.434736904,2.0513978,0,1.0256989,19.160618,19.307453,0.036435077,23.63,22.23
2023,1,17,18,-1,0.5,2.0164428,0,1.0082214,18.901972,18.71033,0,23.67,20.11
2023,1,17,18.5,-0.991444861,0.565263096,2.0513406,0,1.0256703,18.333221,17.943504,0,23.71,20.87
2023,1,17,19,-0.965925826,0.629409523,2.0663555,0,1.0331777,18.32293,17.51585,0,23.81,26
2023,1,17,19.5,-0.923879533,0.691341716,2.0520809,0,1.0260404,18.347292,17.363745,0,23.38,25.89
2023,1,17,20,-0.866025404,0.75,0,0,0,21.595392,22.18439,0,23.38,24.47
2023,1,17,20.5,-0.79335334,0.804380715,0,0,0,21.09631,21.989838,0,22.94,25.59
2023,1,17,21,-0.707106781,0.853553391,0,0,0,20.681602,21.861408,0,22,25.44
2023,1,17,21.5,-0.608761429,0.89667667,0,0,0,20.218735,21.662323,0,20.39,25.16
2023,1,17,22,-0.5,0.933012702,0,0,0,19.833199,21.446426,0,19.99,20.85
2023,1,17,22.5,-0.382683432,0.961939766,0,0,0,19.415846,21.126007,0,19.9,18.48
2023,1,17,23,-0.258819045,0.982962913,0,0,0,19.083422,20.883001,0,18.47,18.58
2023,1,17,23.5,-0.130526192,0.995722431,0,0,0,18.927288,20.802002,0,18.38,16.8
2023,1,18,0,0,1,0,0,0,19.035088,20.994179,0,18.32,16.43
2023,1,18,0.5,0.130526192,0.995722431,0,0,0,19.158888,21.116497,0,18.52,18.34
2023,1,18,1,0.258819045,0.982962913,0,0,0,19.385557,21.29788,0,17.89,16.34
2023,1,18,1.5,0.382683432,0.961939766,0,0,0,19.695768,21.519821,0,17.69,16.52
2023,1,18,2,0.5,0.933012702,0,0,0,20.069912,21.813335,0,17.66,16.45
2023,1,18,2.5,0.608761429,0.89667667,0,0,0,20.46089,21.989758,0,17.66,16.92
2023,1,18,3,0.707106781,0.853553391,0,0,0,20.944826,22.204197,0,17.67,16.38
2023,1,18,3.5,0.79335334,0.804380715,0,0,0,21.342918,22.329256,0,17.66,18.41
2023,1,18,4,0.866025404,0.75,1.5959823,0,0.79799116,18.988348,18.190369,0,17.66,17.07
2023,1,18,4.5,0.923879533,0.691341716,1.5671358,0,0.7835679,19.128437,18.401812,0,17.72,18.68
2023,1,18,5,0.965925826,0.629409523,1.540738,0,0.770369,19.261402,18.67098,0,17.74,17.08
2023,1,18,5.5,0.991444861,0.565263096,1.561587,0,0.7807935,19.181595,19.096088,0,17.77,18.47
2023,1,18,6,1,0.5,1.5826313,0,0.7913157,19.536171,19.808876,0,18.15,16.52
2023,1,18,6.5,0.991444861,0.434736904,1.5732179,0,0.78660893,20.067448,20.735218,0,19.11,18.14
2023,1,18,7,0.965925826,0.370590477,1.5639994,0,0.7819997,20.657885,21.720667,0,20.97,17.24
2023,1,18,7.5,0.923879533,0.308658284,1.5619619,0,0.78098094,20.339046,21.775606,0.033535897,23.35,17.66
2023,1,18,8,0.866025404,0.25,1.5347627,0,0.76738137,21.394133,22.80177,0.064694202,23.54,17.82
2023,1,18,8.5,0.79335334,0.195619285,1.546741,0,0.7733705,21.080368,22.579937,0.199248983,23.38,20.81
2023,1,18,9,0.707106781,0.146446609,1.4831126,0,0.7415563,21.371075,22.42645,0.30871174,23.36,18.08
2023,1,18,9.5,0.608761429,0.10332333,1.3668082,0,0.6834041,21.15642,21.823017,0.344209334,23.24,19.23
2023,1,18,10,0.5,0.066987298,1.2652194,0,0.6326097,20.237059,20.896717,0.424948825,23.01,39.14
2023,1,18,10.5,0.382683432,0.038060234,1.2361944,0,0.6180972,19.3537,20.086384,0.703260048,20.13,30.87
2023,1,18,11,0.258819045,0.017037087,1.2073228,0,0.6036614,18.330343,19.058638,0.920888127,19.55,25.23
2023,1,18,11.5,0.130526192,0.004277569,1.1765763,0,0.5882881,17.730501,18.457708,1.046826899,19.19,18.62
2023,1,18,12,1.22E-16,0,1.2176011,0,0.60880053,16.757994,17.332478,1.040747796,17.95,9.14
2023,1,18,12.5,-0.130526192,0.004277569,1.2933235,0,0.64666176,16.138325,16.680664,1.06178526,17.34,19.37
2023,1,18,13,-0.258819045,0.017037087,1.376935,0,0.6884675,15.1651945,15.648901,0.89888642,16,19.47
2023,1,18,13.5,-0.382683432,0.038060234,1.4656074,0,0.7328037,14.785012,15.3267145,0.848657547,17.61,21.67
2023,1,18,14,-0.5,0.066987298,1.5614238,0,0.7807119,14.112596,14.677429,0.788236522,17.8,25.11
2023,1,18,14.5,-0.608761429,0.10332333,1.6016771,0,0.80083853,14.632585,15.539171,0.65881638,18.08,24.37
2023,1,18,15,-0.707106781,0.146446609,1.6988928,0,0.8494464,15.088772,16.336254,0.632888993,18.69,25.58
2023,1,18,15.5,-0.79335334,0.195619285,1.8308089,0,0.91540444,15.41999,16.965445,0.483410263,18.23,23.54
2023,1,18,16,-0.866025404,0.25,1.8278718,0,0.9139359,16.338917,18.159637,0.338132438,19.04,22.09
2023,1,18,16.5,-0.923879533,0.308658284,1.6947253,0,0.84736264,18.350107,19.250319,0.203727377,20.07,22.54
2023,1,18,17,-0.965925826,0.370590477,1.5638055,0,0.78190273,20.354471,20.295528,0.072532692,23.29,23.44
2023,1,18,17.5,-0.991444861,0.434736904,1.5097337,0,0.75486684,20.246265,19.516027,0.036600289,23.36,22.49
2023,1,18,18,-1,0.5,1.4736439,0,0.73682195,19.61748,18.45823,0,23.38,25.24
2023,1,18,18.5,-0.991444861,0.565263096,1.5976864,0,0.7988432,18.598246,17.124126,0,23.43,21.94
2023,1,18,19,-0.965925826,0.629409523,1.6989896,0,0.8494948,18.196915,16.700703,0,23.35,21.65
2023,1,18,19.5,-0.923879533,0.691341716,1.7130669,0,0.85653347,18.106897,16.496378,0,22.09,21.99
2023,1,18,20,-0.866025404,0.75,0,0,0,21.312317,21.615965,0,20.66,25.24
2023,1,18,20.5,-0.79335334,0.804380715,0,0,0,20.46741,21.009771,0,22.23,17.98
2023,1,18,21,-0.707106781,0.853553391,0,0,0,19.976229,20.768845,0,22,17.07
2023,1,18,21.5,-0.608761429,0.89667667,0,0,0,19.583286,20.622936,0,21.74,17.88
2023,1,18,22,-0.5,0.933012702,0,0,0,19.258308,20.403097,0,20,16.84
2023,1,18,22.5,-0.382683432,0.961939766,0,0,0,19.003588,20.249617,0,20,16.64
2023,1,18,23,-0.258819045,0.982962913,0,0,0,18.866678,20.237104,0,18.76,16.48
2023,1,18,23.5,-0.130526192,0.995722431,0,0,0,18.781841,20.242481,0,18.35,16.42
2023,1,19,0,0,1,0,0,0,18.752085,20.230122,0,18.02,16.25
2023,1,19,0.5,0.130526192,0.995722431,0,0,0,18.788858,20.318043,0,17.93,17.01
2023,1,19,1,0.258819045,0.982962913,0,0,0,18.885132,20.416641,0,17.69,16.35
2023,1,19,1.5,0.382683432,0.961939766,0,0,0,19.103012,20.635542,0,17.63,16.69
2023,1,19,2,0.5,0.933012702,0,0,0,19.538969,20.956598,0,17.68,16.43
2023,1,19,2.5,0.608761429,0.89667667,0,0,0,19.980076,21.268837,0,17.6,17.28
2023,1,19,3,0.707106781,0.853553391,0,0,0,20.459028,21.554739,0,17.54,25.66
2023,1,19,3.5,0.79335334,0.804380715,0,0,0,20.971556,21.82317,0,17.58,25.79
2023,1,19,4,0.866025404,0.75,1.7299725,0,0.86498624,18.440765,17.419266,0,17.54,18.58
2023,1,19,4.5,0.923879533,0.691341716,1.7310262,0,0.8655131,18.582022,17.678114,0,17.69,20.28
2023,1,19,5,0.965925826,0.629409523,1.7328761,0,0.86643803,18.74482,17.952938,0,17.82,20.55
2023,1,19,5.5,0.991444861,0.565263096,1.7317251,0,0.86586255,18.77718,18.527145,0,17.62,22.99
2023,1,19,6,1,0.5,1.7391307,0,0.86956537,19.20983,19.42445,0,17.95,20.09
2023,1,19,6.5,0.991444861,0.434736904,1.7231817,0,0.86159086,19.714317,20.285686,0,19.36,19.68
2023,1,19,7,0.965925826,0.370590477,1.7014306,0,0.8507153,20.316744,21.226881,0,23.37,19.13
2023,1,19,7.5,0.923879533,0.308658284,1.697511,0,0.8487555,20.197424,21.46817,0.032967565,23.37,19.1
2023,1,19,8,0.866025404,0.25,1.704644,0,0.852322,20.867563,22.240847,0.069039371,23.54,18.48
2023,1,19,8.5,0.79335334,0.195619285,1.7380574,0,0.8690287,20.865602,22.331413,0.146470633,23.38,20.12
2023,1,19,9,0.707106781,0.146446609,1.7696576,0,0.8848288,21.07917,22.214928,0.21906081,23.36,16.55
2023,1,19,9.5,0.608761429,0.10332333,1.7988291,0,0.89941454,20.607864,21.676624,0.413742202,23.24,16.34
2023,1,19,10,0.5,0.066987298,1.792737,0,0.8963685,19.976997,21.004839,0.593519167,20.22,15.49
2023,1,19,10.5,0.382683432,0.038060234,1.7855747,0,0.89278734,19.634644,20.64746,0.753407389,18.68,15.55
2023,1,19,11,0.258819045,0.017037087,1.7551018,0,0.8775509,19.08416,20.087109,0.872271253,18.05,15.95
2023,1,19,11.5,0.130526192,0.004277569,1.746799,0,0.8733995,18.6967,19.705114,1.017469525,17.63,22.92
2023,1,19,12,1.22E-16,0,1.7490553,0,0.87452763,17.958923,18.926275,1.160035902,15,27.59
2023,1,19,12.5,-0.130526192,0.004277569,1.7987158,0,0.8993579,17.257458,18.204237,0.871668857,12.88,19.08
2023,1,19,13,-0.258819045,0.017037087,1.8444858,0,0.9222429,16.22522,17.113022,0.821063291,12.88,18.77
2023,1,19,13.5,-0.382683432,0.038060234,1.8981566,0,0.9490783,15.710422,16.60035,0.6960805,17.6,20.42
2023,1,19,14,-0.5,0.066987298,1.9485207,0,0.97426033,14.899402,15.7576275,0.534540986,17.73,22.52
2023,1,19,14.5,-0.608761429,0.10332333,1.9940379,0,0.99701893,14.729758,15.616675,0.452070021,17.83,23.11
2023,1,19,15,-0.707106781,0.146446609,2.0620112,0,1.0310056,14.459346,15.364611,0.408891393,18.67,23.03
2023,1,19,15.5,-0.79335334,0.195619285,2.1000679,0,1.0500339,15.5820675,16.50495,0.269525409,20,24.43
2023,1,19,16,-0.866025404,0.25,2.1378226,0,1.0689113,16.942566,17.870369,0.172762252,23.01,25.19
2023,1,19,16.5,-0.923879533,0.308658284,2.1155808,0,1.0577904,18.234497,18.97323,0.104683714,23.61,22.75
2023,1,19,17,-0.965925826,0.370590477,2.102484,0,1.051242,19.402088,19.738842,0.032778236,23.55,23.96
2023,1,19,17.5,-0.991444861,0.434736904,2.0719697,0,1.0359849,19.08921,19.089096,0.017033431,23.63,22.18
2023,1,19,18,-1,0.5,2.0302074,0,1.0151037,18.859632,18.556826,0,23.67,18.03
2023,1,19,18.5,-0.991444861,0.565263096,2.020819,0,1.0104095,18.31211,17.735996,0,23.75,18.49
2023,1,19,19,-0.965925826,0.629409523,2.0106637,0,1.0053319,18.323328,17.262512,0,23.81,21.25
2023,1,19,19.5,-0.923879533,0.691341716,1.9518242,0,0.9759121,18.27891,17.146496,0,23.86,21.26
2023,1,19,20,-0.866025404,0.75,0,0,0,21.455038,21.996687,0,23.01,22.72
2023,1,19,20.5,-0.79335334,0.804380715,0,0,0,20.879116,21.698341,0,21.93,18.8
2023,1,19,21,-0.707106781,0.853553391,0,0,0,20.405771,21.46805,0,20.66,17.71
2023,1,19,21.5,-0.608761429,0.89667667,0,0,0,19.989254,21.283772,0,21,17.54
2023,1,19,22,-0.5,0.933012702,0,0,0,19.616285,21.085314,0,19.83,16.98
2023,1,19,22.5,-0.382683432,0.961939766,0,0,0,19.207516,20.827297,0,19.9,17.48
2023,1,19,23,-0.258819045,0.982962913,0,0,0,18.940083,20.62698,0,18.41,16.89
2023,1,19,23.5,-0.130526192,0.995722431,0,0,0,18.83284,20.57185,0,18.24,17
2023,1,20,0,0,1,0,0,0,19.039762,21.000523,0,18.19,16.5
2023,1,20,0.5,0.130526192,0.995722431,0,0,0,19.08,21.009375,0,17.62,16.04
2023,1,20,1,0.258819045,0.982962913,0,0,0,19.219685,21.070324,0,17.49,16.17
2023,1,20,1.5,0.382683432,0.961939766,0,0,0,19.438982,21.15775,0,17.52,16.22
2023,1,20,2,0.5,0.933012702,0,0,0,19.759502,21.323738,0,17.4,15.97
2023,1,20,2.5,0.608761429,0.89667667,0,0,0,20.13643,21.523392,0,17,16.15
2023,1,20,3,0.707106781,0.853553391,0,0,0,20.578634,21.726795,0,16.03,16.39
2023,1,20,3.5,0.79335334,0.804380715,0,0,0,21.056046,21.936054,0,16.03,16.47
2023,1,20,4,0.866025404,0.75,1.6234853,0,0.81174266,18.519407,17.565481,0,16,16.47
2023,1,20,4.5,0.923879533,0.691341716,1.6519814,0,0.8259907,18.629364,17.732885,0,16.99,17.23
2023,1,20,5,0.965925826,0.629409523,1.6781886,0,0.8390943,18.759632,17.910564,0,17,16.42
2023,1,20,5.5,0.991444861,0.565263096,1.6669044,0,0.8334522,18.75334,18.349064,0,17.55,17.08
2023,1,20,6,1,0.5,1.6536424,0,0.8268212,19.17417,19.171429,0,17.63,16.43
2023,1,20,6.5,0.991444861,0.434736904,1.6470468,0,0.8235234,19.662775,20.007524,0,18.62,16.45
2023,1,20,7,0.965925826,0.370590477,1.6403952,0,0.8201976,20.252428,20.902458,0,20.13,17.17
2023,1,20,7.5,0.923879533,0.308658284,1.6378331,0,0.81891656,20.673492,21.657112,0.035413024,21.15,17.27
2023,1,20,8,0.866025404,0.25,1.6346633,0,0.8173317,22.658627,23.48698,0.076186517,23.36,17.02
2023,1,20,8.5,0.79335334,0.195619285,1.6462348,0,0.8231174,22.975952,24.103462,0.250309964,23.36,17.1
2023,1,20,9,0.707106781,0.146446609,1.6452289,0,0.82261443,23.014109,24.546589,0.422250129,23.34,16.37
2023,1,20,9.5,0.608761429,0.10332333,1.6393138,0,0.8196569,21.86352,23.724455,0.628492699,20.28,16.01
2023,1,20,10,0.5,0.066987298,1.5468711,0,0.77343553,21.205853,23.032316,0.760539238,18.74,14.64
2023,1,20,10.5,0.382683432,0.038060234,1.4655331,0,0.73276657,20.284365,21.735645,0.921216784,17.82,14.79
2023,1,20,11,0.258819045,0.017037087,1.3924847,0,0.69624233,19.229984,20.218098,1.011960483,17.62,15.16
2023,1,20,11.5,0.130526192,0.004277569,1.3780304,0,0.6890152,18.131819,18.983263,0.983895191,16,15.11
2023,1,20,12,1.22E-16,0,1.3623958,0,0.6811979,16.629166,17.172832,1.039225904,14.1,15.03
2023,1,20,12.5,-0.130526192,0.004277569,1.3704484,0,0.6852242,16.142492,16.65903,1.239645448,11.73,18.43
2023,1,20,13,-0.258819045,0.017037087,1.3785009,0,0.68925047,15.323361,15.778007,1.169526644,10,18.35
2023,1,20,13.5,-0.382683432,0.038060234,1.4633819,0,0.73169094,14.783208,15.261442,1.051805442,13.08,18.77
2023,1,20,14,-0.5,0.066987298,1.5511738,0,0.7755869,14.031074,14.465168,0.919239675,13.22,7.19
2023,1,20,14.5,-0.608761429,0.10332333,1.6112399,0,0.80561996,13.894069,14.480246,0.873188509,17,18.25
2023,1,20,15,-0.707106781,0.146446609,1.6677619,0,0.83388096,13.937011,14.687542,0.771151662,17.62,16.69
2023,1,20,15.5,-0.79335334,0.195619285,1.7882797,0,0.8941398,14.325053,15.352171,0.576706961,17.61,17.8
2023,1,20,16,-0.866025404,0.25,1.8965423,0,0.94827116,15.439635,16.656067,0.426569022,17.8,20.27
2023,1,20,16.5,-0.923879533,0.308658284,2.0069776,0,1.0034888,17.191185,18.10465,0.250072346,18.15,19.23
2023,1,20,17,-0.965925826,0.370590477,2.1002097,0,1.0501049,19.326773,19.464785,0.087107144,21,21.22
2023,1,20,17.5,-0.991444861,0.434736904,2.068513,0,1.0342565,19.237741,18.830284,0.047665331,21.83,18.63
2023,1,20,18,-1,0.5,2.0200343,0,1.0100172,18.9776,18.209991,0,22.23,17.32
2023,1,20,18.5,-0.991444861,0.565263096,1.8643427,0,0.93217134,18.522482,17.128725,0,22.09,18.18
2023,1,20,19,-0.965925826,0.629409523,1.6860418,0,0.8430209,18.320753,16.64854,0,22.83,17.13
2023,1,20,19.5,-0.923879533,0.691341716,1.4502981,0,0.72514904,18.187544,16.378944,0,22.79,18.19
2023,1,20,20,-0.866025404,0.75,0,0,0,22.093098,22.23916,0,20.9,16.67
2023,1,20,20.5,-0.79335334,0.804380715,0,0,0,21.307924,21.529793,0,20.08,16.66
2023,1,20,21,-0.707106781,0.853553391,0,0,0,20.501953,20.885754,0,20.61,16.53
2023,1,20,21.5,-0.608761429,0.89667667,0,0,0,19.654127,20.320702,0,20,17.34
2023,1,20,22,-0.5,0.933012702,0,0,0,19.194723,20.107975,0,18.54,16.55
2023,1,20,22.5,-0.382683432,0.961939766,0,0,0,18.99029,20.084095,0,18.73,17.25
2023,1,20,23,-0.258819045,0.982962913,0,0,0,18.855762,20.119541,0,17.59,16.65
2023,1,20,23.5,-0.130526192,0.995722431,0,0,0,18.774326,20.161547,0,17.58,16.36
2023,1,21,0,0,1,0,0,0,18.743492,20.137589,0,17.24,16.64
2023,1,21,0.5,0.130526192,0.995722431,0,0,0,18.781916,20.24331,0,17.15,16.17
2023,1,21,1,0.258819045,0.982962913,0,0,0,18.877937,20.358332,0,17.2,16.1
2023,1,21,1.5,0.382683432,0.961939766,0,0,0,19.075857,20.546268,0,17.28,9.51
2023,1,21,2,0.5,0.933012702,0,0,0,19.486263,20.873451,0,17,17.1
2023,1,21,2.5,0.608761429,0.89667667,0,0,0,19.951157,21.221756,0,17,18.2
2023,1,21,3,0.707106781,0.853553391,0,0,0,20.448605,21.537766,0,17,19.04
2023,1,21,3.5,0.79335334,0.804380715,0,0,0,20.990343,21.848299,0,17.24,29.4
2023,1,21,4,0.866025404,0.75,0.9525504,0,0.4762752,18.909027,18.046263,0,17,19.18
2023,1,21,4.5,0.923879533,0.691341716,1.0463873,0,0.52319366,19.054232,18.207811,0,17,19.03
2023,1,21,5,0.965925826,0.629409523,1.1402242,0,0.5701121,19.309149,18.503128,0,17.04,18.64
2023,1,21,5.5,0.991444861,0.565263096,1.2699738,0,0.6349869,19.293365,18.772255,0,17.31,19.22
2023,1,21,6,1,0.5,1.4082913,0,0.70414567,19.579237,19.606192,0,17.24,19.28
2023,1,21,6.5,0.991444861,0.434736904,1.4876913,0,0.74384564,20.047438,20.564648,0.002743574,17.09,18.41
2023,1,21,7,0.965925826,0.370590477,1.5445231,0,0.77226156,20.602911,21.59729,0.005660904,17.62,24.97
2023,1,21,7.5,0.923879533,0.308658284,1.4644493,0,0.73222464,20.16554,21.40649,0.086383803,18.71,26.28
2023,1,21,8,0.866025404,0.25,1.3514299,0,0.67571497,21.605082,22.541073,0.198429803,18.93,18.18
2023,1,21,8.5,0.79335334,0.195619285,1.2971553,0,0.64857763,21.486973,22.540913,0.358565512,18.32,16.57
2023,1,21,9,0.707106781,0.146446609,1.2497196,0,0.6248598,21.67476,22.53134,0.510216271,17.69,14.97
2023,1,21,9.5,0.608761429,0.10332333,1.2105732,0,0.6052866,21.677057,22.266422,0.666083507,17.41,14.66
2023,1,21,10,0.5,0.066987298,1.1476989,0,0.57384944,21.18292,21.68669,0.860867441,17.33,10.84
2023,1,21,10.5,0.382683432,0.038060234,1.1072471,0,0.55362356,20.819853,21.333536,0.941817144,17.16,7.96
2023,1,21,11,0.258819045,0.017037087,1.0727497,0,0.53637487,20.333582,20.753841,1.045677825,16,2.52
2023,1,21,11.5,0.130526192,0.004277569,1.0549079,0,0.52745396,20.00778,20.431723,1.183829274,13.32,2.52
2023,1,21,12,1.22E-16,0,1.0442977,0,0.52214885,19.514917,19.861635,1.193443697,11.65,14.36
2023,1,21,12.5,-0.130526192,0.004277569,1.0585779,0,0.52928895,19.297848,19.663296,1.131776352,11.65,2.52
2023,1,21,13,-0.258819045,0.017037087,1.0728579,0,0.5364289,18.733929,19.14555,1.144325983,11,2.52
2023,1,21,13.5,-0.382683432,0.038060234,1.116382,0,0.558191,18.549704,19.010122,1.008570818,11.65,2.52
2023,1,21,14,-0.5,0.066987298,1.1705542,0,0.5852771,18.036293,18.507484,1.041625004,12.08,14.65
2023,1,21,14.5,-0.608761429,0.10332333,1.2893293,0,0.64466465,17.555555,18.09222,0.888591623,11.65,15.19
2023,1,21,15,-0.707106781,0.146446609,1.4172596,0,0.7086298,16.790434,17.367413,0.804646904,13.33,14.63
2023,1,21,15.5,-0.79335334,0.195619285,1.6351397,0,0.81756985,16.237318,16.943623,0.611722555,12.02,14.83
2023,1,21,16,-0.866025404,0.25,1.7910181,0,0.89550906,16.842775,17.693172,0.441808649,16.99,14.93
2023,1,21,16.5,-0.923879533,0.308658284,1.8254735,0,0.9127368,17.973017,18.682535,0.275594336,17.45,14.85
2023,1,21,17,-0.965925826,0.370590477,1.834326,0,0.917163,19.29965,19.694267,0.097321316,19.24,15.84
2023,1,21,17.5,-0.991444861,0.434736904,1.7886019,0,0.89430094,19.213715,19.332483,0.046092798,20,15.75
2023,1,21,18,-1,0.5,1.7626847,0,0.88134235,19.0951,18.95914,0,22,15.9
2023,1,21,18.5,-0.991444861,0.565263096,1.7444568,0,0.8722284,18.603178,18.207819,0,21.91,16.25
2023,1,21,19,-0.965925826,0.629409523,1.7241433,0,0.86207163,18.804693,18.0655,0,20.49,16.69
2023,1,21,19.5,-0.923879533,0.691341716,1.7230867,0,0.86154336,18.87381,18.07191,0,20,16.7
2023,1,21,20,-0.866025404,0.75,0,0,0,21.759527,22.419598,0,19.99,16.52
2023,1,21,20.5,-0.79335334,0.804380715,0,0,0,21.39497,22.408766,0,20.05,17.12
2023,1,21,21,-0.707106781,0.853553391,0,0,0,21.12945,22.451878,0,19.3,17.01
2023,1,21,21.5,-0.608761429,0.89667667,0,0,0,20.834776,22.45896,0,19.48,13.37
2023,1,21,22,-0.5,0.933012702,0,0,0,20.5695,22.416815,0,18.71,16.76
2023,1,21,22.5,-0.382683432,0.961939766,0,0,0,20.369627,22.42697,0,18.68,16.9
2023,1,21,23,-0.258819045,0.982962913,0,0,0,20.207373,22.402142,0,17.83,18.4
2023,1,21,23.5,-0.130526192,0.995722431,0,0,0,20.1393,22.424383,0,17.83,19.92
2023,1,22,0,0,1,0,0,0,20.02366,22.31793,0,17.35,17.01
2023,1,22,0.5,0.130526192,0.995722431,0,0,0,20.178125,22.472038,0,17.38,26.28
2023,1,22,1,0.258819045,0.982962913,0,0,0,20.433996,22.680275,0,17.34,24.69
2023,1,22,1.5,0.382683432,0.961939766,0,0,0,20.701708,22.814837,0,17.06,16.1
